"SID","article_number","atlas","global_mean","parameter_estimate","outlier","run","trial","article_cond","msg_share","msg_rel_self","msg_rel_social","trial_type","topic","site"
"BPA46","22","sensorimotor",-0.574168920516968,-0.786279439926147,"no","2",28,"control",3,3,3,"read_control","climate","Netherlands"
"BPA46","24","value",-0.624096572399139,-1.0869654417038,"no","2",37,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","24","auditory",-0.624096572399139,-0.667932569980621,"no","2",37,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","24","sensorimotor",-0.624096572399139,-0.603595554828644,"no","2",37,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","25","value",-0.415576487779617,-0.990271985530853,"no","2",38,"control",3,2,2,"read_control","climate","Netherlands"
"BPA46","25","auditory",-0.415576487779617,-0.46236863732338,"no","2",38,"control",3,2,2,"read_control","climate","Netherlands"
"BPA46","25","sensorimotor",-0.415576487779617,-0.299967497587204,"no","2",38,"control",3,2,2,"read_control","climate","Netherlands"
"BPA46","31","value",-0.094460621476173,-0.07327813655138,"no","2",26,"control",3,3,2,"read_control","climate","Netherlands"
"BPA46","31","auditory",-0.094460621476173,-0.181023091077805,"no","2",26,"control",3,3,2,"read_control","climate","Netherlands"
"BPA46","31","sensorimotor",-0.094460621476173,-0.343998312950134,"no","2",26,"control",3,3,2,"read_control","climate","Netherlands"
"BPA46","44","value",-0.130358725786209,0.24961119890213,"no","2",27,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","44","auditory",-0.130358725786209,-0.493269950151443,"no","2",27,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","44","sensorimotor",-0.130358725786209,-0.432147085666656,"no","2",27,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","47","value",-0.196118593215942,-0.493783533573151,"no","2",39,"control",4,4,4,"read_control","climate","Netherlands"
"BPA46","47","auditory",-0.196118593215942,-0.527765095233917,"no","2",39,"control",4,4,4,"read_control","climate","Netherlands"
"BPA46","47","sensorimotor",-0.196118593215942,-0.296023577451706,"no","2",39,"control",4,4,4,"read_control","climate","Netherlands"
"BPA46","49","value",-0.617177605628967,-0.074656933546066,"no","2",25,"control",3,3,2,"read_control","health","Netherlands"
"BPA46","49","auditory",-0.617177605628967,-1.20016479492188,"no","2",25,"control",3,3,2,"read_control","health","Netherlands"
"BPA46","49","sensorimotor",-0.617177605628967,-1.3468222618103,"no","2",25,"control",3,3,2,"read_control","health","Netherlands"
"BPA46","94","value",0.178201526403427,0.056215103715658,"no","2",40,"control",3,3,4,"read_control","health","Netherlands"
"BPA46","94","auditory",0.178201526403427,-0.05517266318202,"no","2",40,"control",3,3,4,"read_control","health","Netherlands"
"BPA46","94","sensorimotor",0.178201526403427,-0.018528519198298,"no","2",40,"control",3,3,4,"read_control","health","Netherlands"
"BPA46","16","value",0.265303552150726,-0.263258665800095,"no","2",46,"other",3,3,3,"read_other","health","Netherlands"
"BPA46","16","auditory",0.265303552150726,0.650974452495575,"no","2",46,"other",3,3,3,"read_other","health","Netherlands"
"BPA46","16","sensorimotor",0.265303552150726,0.322655737400055,"no","2",46,"other",3,3,3,"read_other","health","Netherlands"
"BPA46","34","value",-0.072504289448261,-0.453831970691681,"no","2",47,"other",2,3,2,"read_other","health","Netherlands"
"BPA46","34","auditory",-0.072504289448261,-0.427342146635056,"no","2",47,"other",2,3,2,"read_other","health","Netherlands"
"BPA46","34","sensorimotor",-0.072504289448261,-0.379782676696777,"no","2",47,"other",2,3,2,"read_other","health","Netherlands"
"BPA46","37","value",-0.036646869033575,-0.547459304332733,"no","2",33,"other",4,3,3,"read_other","climate","Netherlands"
"BPA46","37","auditory",-0.036646869033575,-0.202333375811577,"no","2",33,"other",4,3,3,"read_other","climate","Netherlands"
"BPA46","37","sensorimotor",-0.036646869033575,-0.057616960257292,"no","2",33,"other",4,3,3,"read_other","climate","Netherlands"
"BPA46","60","value",-0.462423056364059,-0.714685559272766,"no","2",34,"other",3,3,3,"read_other","climate","Netherlands"
"BPA46","60","auditory",-0.462423056364059,-0.50178849697113,"no","2",34,"other",3,3,3,"read_other","climate","Netherlands"
"BPA46","60","sensorimotor",-0.462423056364059,-0.496091902256012,"no","2",34,"other",3,3,3,"read_other","climate","Netherlands"
"BPA46","62","value",0.026221150532365,-0.063955679535866,"no","2",36,"other",4,4,4,"read_other","health","Netherlands"
"BPA46","62","auditory",0.026221150532365,0.077827252447605,"no","2",36,"other",4,4,4,"read_other","health","Netherlands"
"BPA46","62","sensorimotor",0.026221150532365,-0.066339485347271,"no","2",36,"other",4,4,4,"read_other","health","Netherlands"
"BPA46","82","value",0.458699464797974,-0.212624609470367,"no","2",45,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","82","auditory",0.458699464797974,0.761042296886444,"no","2",45,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","82","sensorimotor",0.458699464797974,0.43739515542984,"no","2",45,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","83","value",-0.117674887180328,-0.477845311164856,"no","2",35,"other",2,2,2,"read_other","health","Netherlands"
"BPA46","83","auditory",-0.117674887180328,-0.476116627454758,"no","2",35,"other",2,2,2,"read_other","health","Netherlands"
"BPA46","83","sensorimotor",-0.117674887180328,-0.308710664510727,"no","2",35,"other",2,2,2,"read_other","health","Netherlands"
"BPA46","92","value",-0.529509365558624,-0.828309655189514,"no","2",48,"other",4,2,3,"read_other","climate","Netherlands"
"BPA46","92","auditory",-0.529509365558624,-0.831539034843445,"no","2",48,"other",4,2,3,"read_other","climate","Netherlands"
"BPA46","92","sensorimotor",-0.529509365558624,-0.671434223651886,"no","2",48,"other",4,2,3,"read_other","climate","Netherlands"
"BPA46","12","value",-0.10720931738615,-0.76638126373291,"no","2",31,"self",3,3,3,"read_self","climate","Netherlands"
"BPA46","12","auditory",-0.10720931738615,-0.000181974988664,"no","2",31,"self",3,3,3,"read_self","climate","Netherlands"
"BPA46","12","sensorimotor",-0.10720931738615,0.198357567191124,"no","2",31,"self",3,3,3,"read_self","climate","Netherlands"
"BPA46","26","value",-0.087626412510872,-0.652835130691528,"no","2",44,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","26","auditory",-0.087626412510872,-0.196709454059601,"no","2",44,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","26","sensorimotor",-0.087626412510872,-0.250378370285034,"no","2",44,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","39","value",0.117470256984234,-0.604309439659119,"no","2",43,"self",4,3,3,"read_self","climate","Netherlands"
"BPA46","39","auditory",0.117470256984234,0.245915770530701,"no","2",43,"self",4,3,3,"read_self","climate","Netherlands"
"BPA46","39","sensorimotor",0.117470256984234,0.235229656100273,"no","2",43,"self",4,3,3,"read_self","climate","Netherlands"
"BPA46","51","value",-0.164098545908928,-0.29263836145401,"no","2",42,"self",4,4,4,"read_self","health","Netherlands"
"BPA46","51","auditory",-0.164098545908928,-0.31220605969429,"no","2",42,"self",4,4,4,"read_self","health","Netherlands"
"BPA46","51","sensorimotor",-0.164098545908928,-0.469695150852203,"no","2",42,"self",4,4,4,"read_self","health","Netherlands"
"BPA46","59","value",-0.779640376567841,-1.00507390499115,"no","2",41,"self",3,4,4,"read_self","climate","Netherlands"
"BPA46","59","auditory",-0.779640376567841,-0.936931550502777,"no","2",41,"self",3,4,4,"read_self","climate","Netherlands"
"BPA46","59","sensorimotor",-0.779640376567841,-0.873337626457214,"no","2",41,"self",3,4,4,"read_self","climate","Netherlands"
"BPA46","64","value",0.536641955375671,0.021423066034913,"no","2",29,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","64","auditory",0.536641955375671,1.1491072177887,"no","2",29,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","64","sensorimotor",0.536641955375671,0.641862630844116,"no","2",29,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","67","value",-0.32054540514946,-0.890451610088348,"no","2",30,"self",4,3,3,"read_self","health","Netherlands"
"BPA46","67","auditory",-0.32054540514946,-0.066235646605492,"no","2",30,"self",4,3,3,"read_self","health","Netherlands"
"BPA46","67","sensorimotor",-0.32054540514946,-0.120374366641045,"no","2",30,"self",4,3,3,"read_self","health","Netherlands"
"BPA46","85","value",-0.061677828431129,-0.474394977092743,"no","2",32,"self",3,4,4,"read_self","climate","Netherlands"
"BPA46","85","auditory",-0.061677828431129,-0.447149455547333,"no","2",32,"self",3,4,4,"read_self","climate","Netherlands"
"BPA46","85","sensorimotor",-0.061677828431129,-0.072520509362221,"no","2",32,"self",3,4,4,"read_self","climate","Netherlands"
"BPA46","0","value",-0.488858133554459,-1.01204180717468,"no","3",61,"control",2,3,3,"read_control","health","Netherlands"
"BPA46","0","auditory",-0.488858133554459,-1.17979335784912,"no","3",61,"control",2,3,3,"read_control","health","Netherlands"
"BPA46","0","sensorimotor",-0.488858133554459,-1.04221332073212,"no","3",61,"control",2,3,3,"read_control","health","Netherlands"
"BPA46","23","value",-0.101157188415527,-0.038348007947206,"no","3",63,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","23","auditory",-0.101157188415527,-0.354126811027527,"no","3",63,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","23","sensorimotor",-0.101157188415527,-0.395102024078369,"no","3",63,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","48","value",-0.161178037524223,-0.239901065826416,"no","3",64,"control",3,3,3,"read_control","climate","Netherlands"
"BPA46","48","auditory",-0.161178037524223,-0.616004228591919,"no","3",64,"control",3,3,3,"read_control","climate","Netherlands"
"BPA46","48","sensorimotor",-0.161178037524223,-0.459213316440582,"no","3",64,"control",3,3,3,"read_control","climate","Netherlands"
"BPA46","5","value",0.244907736778259,1.25009369850159,"no","3",50,"control",2,2,1,"read_control","health","Netherlands"
"BPA46","5","auditory",0.244907736778259,0.582453072071075,"no","3",50,"control",2,2,1,"read_control","health","Netherlands"
"BPA46","5","sensorimotor",0.244907736778259,0.067055471241474,"no","3",50,"control",2,2,1,"read_control","health","Netherlands"
"BPA46","53","value",0.24938739836216,0.869055330753326,"no","3",49,"control",3,4,4,"read_control","climate","Netherlands"
"BPA46","53","auditory",0.24938739836216,0.699999511241913,"no","3",49,"control",3,4,4,"read_control","climate","Netherlands"
"BPA46","53","sensorimotor",0.24938739836216,-0.177148252725601,"no","3",49,"control",3,4,4,"read_control","climate","Netherlands"
"BPA46","71","value",-0.028066707774997,0.251205623149872,"no","3",51,"control",4,4,4,"read_control","climate","Netherlands"
"BPA46","71","auditory",-0.028066707774997,0.101920425891876,"no","3",51,"control",4,4,4,"read_control","climate","Netherlands"
"BPA46","71","sensorimotor",-0.028066707774997,-0.436673611402512,"no","3",51,"control",4,4,4,"read_control","climate","Netherlands"
"BPA46","74","value",0.214984074234962,0.317374140024185,"no","3",52,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","74","auditory",0.214984074234962,0.200725913047791,"no","3",52,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","74","sensorimotor",0.214984074234962,-0.153423130512238,"no","3",52,"control",4,4,4,"read_control","health","Netherlands"
"BPA46","8","value",0.244762629270554,-0.036031074821949,"no","3",62,"control",3,4,4,"read_control","climate","Netherlands"
"BPA46","8","auditory",0.244762629270554,-0.172303587198257,"no","3",62,"control",3,4,4,"read_control","climate","Netherlands"
"BPA46","8","sensorimotor",0.244762629270554,-0.264733493328094,"no","3",62,"control",3,4,4,"read_control","climate","Netherlands"
"BPA46","11","value",-0.214969292283058,-0.651864588260651,"no","3",57,"other",2,2,2,"read_other","health","Netherlands"
"BPA46","11","auditory",-0.214969292283058,-0.504798889160156,"no","3",57,"other",2,2,2,"read_other","health","Netherlands"
"BPA46","11","sensorimotor",-0.214969292283058,-0.347617536783218,"no","3",57,"other",2,2,2,"read_other","health","Netherlands"
"BPA46","13","value",0.073816262185574,-0.974072635173798,"no","3",60,"other",3,3,3,"read_other","climate","Netherlands"
"BPA46","13","auditory",0.073816262185574,0.521265923976898,"no","3",60,"other",3,3,3,"read_other","climate","Netherlands"
"BPA46","13","sensorimotor",0.073816262185574,0.116187945008278,"no","3",60,"other",3,3,3,"read_other","climate","Netherlands"
"BPA46","20","value",-0.183763548731804,-0.966582953929901,"no","3",59,"other",3,3,3,"read_other","health","Netherlands"
"BPA46","20","auditory",-0.183763548731804,-0.140763461589813,"no","3",59,"other",3,3,3,"read_other","health","Netherlands"
"BPA46","20","sensorimotor",-0.183763548731804,-0.306322932243347,"no","3",59,"other",3,3,3,"read_other","health","Netherlands"
"BPA46","21","value",0.105040892958641,-0.37295800447464,"no","3",58,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","21","auditory",0.105040892958641,0.476317971944809,"no","3",58,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","21","sensorimotor",0.105040892958641,0.090800084173679,"no","3",58,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","40","value",-0.147920191287994,-0.203580528497696,"no","3",65,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","40","auditory",-0.147920191287994,-0.305755436420441,"no","3",65,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","40","sensorimotor",-0.147920191287994,-0.322910726070404,"no","3",65,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","56","value",-0.444125920534134,-0.991585671901703,"no","3",66,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","56","auditory",-0.444125920534134,-0.577824354171753,"no","3",66,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","56","sensorimotor",-0.444125920534134,-0.484769225120544,"no","3",66,"other",4,4,4,"read_other","climate","Netherlands"
"BPA46","66","value",0.98444390296936,1.16942489147186,"no","3",67,"other",3,4,3,"read_other","health","Netherlands"
"BPA46","66","auditory",0.98444390296936,1.29913926124573,"no","3",67,"other",3,4,3,"read_other","health","Netherlands"
"BPA46","66","sensorimotor",0.98444390296936,0.997742056846619,"no","3",67,"other",3,4,3,"read_other","health","Netherlands"
"BPA46","86","value",0.799734711647034,0.830656290054321,"no","3",68,"other",3,4,3,"read_other","health","Netherlands"
"BPA46","86","auditory",0.799734711647034,1.46625316143036,"no","3",68,"other",3,4,3,"read_other","health","Netherlands"
"BPA46","86","sensorimotor",0.799734711647034,0.861726403236389,"no","3",68,"other",3,4,3,"read_other","health","Netherlands"
"BPA46","14","value",0.081156656146049,0.071812242269516,"no","3",55,"self",4,4,4,"read_self","climate","Netherlands"
"BPA46","14","auditory",0.081156656146049,-0.47456881403923,"no","3",55,"self",4,4,4,"read_self","climate","Netherlands"
"BPA46","14","sensorimotor",0.081156656146049,-0.399950683116913,"no","3",55,"self",4,4,4,"read_self","climate","Netherlands"
"BPA46","2","value",0.117624178528786,0.632916390895844,"no","3",56,"self",2,3,2,"read_self","health","Netherlands"
"BPA46","2","auditory",0.117624178528786,-0.314333200454712,"no","3",56,"self",2,3,2,"read_self","health","Netherlands"
"BPA46","2","sensorimotor",0.117624178528786,-0.378465414047241,"no","3",56,"self",2,3,2,"read_self","health","Netherlands"
"BPA46","35","value",-0.697058856487274,-1.03398168087006,"no","3",54,"self",4,4,4,"read_self","health","Netherlands"
"BPA46","35","auditory",-0.697058856487274,-0.956550061702728,"no","3",54,"self",4,4,4,"read_self","health","Netherlands"
"BPA46","35","sensorimotor",-0.697058856487274,-0.868860185146332,"no","3",54,"self",4,4,4,"read_self","health","Netherlands"
"BPA46","38","value",0.009274509735405,-0.229805007576942,"no","3",71,"self",2,2,2,"read_self","health","Netherlands"
"BPA46","38","auditory",0.009274509735405,-0.13947468996048,"no","3",71,"self",2,2,2,"read_self","health","Netherlands"
"BPA46","38","sensorimotor",0.009274509735405,-0.284128665924072,"no","3",71,"self",2,2,2,"read_self","health","Netherlands"
"BPA46","42","value",-0.410825282335281,-0.681856155395508,"no","3",70,"self",3,3,3,"read_self","climate","Netherlands"
"BPA46","42","auditory",-0.410825282335281,-0.690618932247162,"no","3",70,"self",3,3,3,"read_self","climate","Netherlands"
"BPA46","42","sensorimotor",-0.410825282335281,-0.740897119045258,"no","3",70,"self",3,3,3,"read_self","climate","Netherlands"
"BPA46","61","value",0.076246425509453,-0.447422415018082,"no","3",53,"self",3,3,2,"read_self","climate","Netherlands"
"BPA46","61","auditory",0.076246425509453,0.478944331407547,"no","3",53,"self",3,3,2,"read_self","climate","Netherlands"
"BPA46","61","sensorimotor",0.076246425509453,0.113072454929352,"no","3",53,"self",3,3,2,"read_self","climate","Netherlands"
"BPA46","88","value",-0.262002974748611,-0.407661706209183,"no","3",72,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","88","auditory",-0.262002974748611,-0.308185666799545,"no","3",72,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","88","sensorimotor",-0.262002974748611,-0.404098659753799,"no","3",72,"self",3,3,3,"read_self","health","Netherlands"
"BPA46","89","value",0.265085756778717,0.197632938623428,"no","3",69,"self",2,3,3,"read_self","climate","Netherlands"
"BPA46","89","auditory",0.265085756778717,0.615043818950653,"no","3",69,"self",2,3,3,"read_self","climate","Netherlands"
"BPA46","89","sensorimotor",0.265085756778717,0.073568187654018,"no","3",69,"self",2,3,3,"read_self","climate","Netherlands"
"BPA47","21","value",0.214710727334023,0.13658045232296,"no","1",13,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","21","auditory",0.214710727334023,0.599334716796875,"no","1",13,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","21","sensorimotor",0.214710727334023,0.116365499794483,"no","1",13,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","32","value",0.350559502840042,0.114082276821136,"no","1",3,"control",1,2,2,"read_control","climate","Netherlands"
"BPA47","32","auditory",0.350559502840042,0.725808262825012,"no","1",3,"control",1,2,2,"read_control","climate","Netherlands"
"BPA47","32","sensorimotor",0.350559502840042,0.522284865379333,"no","1",3,"control",1,2,2,"read_control","climate","Netherlands"
"BPA47","33","value",0.152032017707825,-0.155491903424263,"no","1",14,"control",2,1,1,"read_control","health","Netherlands"
"BPA47","33","auditory",0.152032017707825,0.259299278259277,"no","1",14,"control",2,1,1,"read_control","health","Netherlands"
"BPA47","33","sensorimotor",0.152032017707825,-0.035489179193974,"no","1",14,"control",2,1,1,"read_control","health","Netherlands"
"BPA47","41","value",-0.280193328857422,-0.241189360618591,"no","1",16,"control",3,3,4,"read_control","health","Netherlands"
"BPA47","41","auditory",-0.280193328857422,-0.515401124954224,"no","1",16,"control",3,3,4,"read_control","health","Netherlands"
"BPA47","41","sensorimotor",-0.280193328857422,-0.32974436879158,"no","1",16,"control",3,3,4,"read_control","health","Netherlands"
"BPA47","63","value",0.215088739991188,-0.371703654527664,"no","1",15,"control",1,4,3,"read_control","climate","Netherlands"
"BPA47","63","auditory",0.215088739991188,0.649291396141052,"no","1",15,"control",1,4,3,"read_control","climate","Netherlands"
"BPA47","63","sensorimotor",0.215088739991188,0.353895992040634,"no","1",15,"control",1,4,3,"read_control","climate","Netherlands"
"BPA47","65","value",0.367316216230392,0.22812382876873,"no","1",4,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","65","auditory",0.367316216230392,0.442928165197372,"no","1",4,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","65","sensorimotor",0.367316216230392,0.46741595864296,"no","1",4,"control",4,4,4,"read_control","climate","Netherlands"
"BPA47","69","value",-0.184081390500069,-0.590409934520721,"no","1",1,"control",2,1,1,"read_control","health","Netherlands"
"BPA47","69","auditory",-0.184081390500069,-0.170949801802635,"no","1",1,"control",2,1,1,"read_control","health","Netherlands"
"BPA47","69","sensorimotor",-0.184081390500069,-0.212829068303108,"no","1",1,"control",2,1,1,"read_control","health","Netherlands"
"BPA47","93","value",0.191842883825302,-0.215662255883217,"no","1",2,"control",3,3,3,"read_control","health","Netherlands"
"BPA47","93","auditory",0.191842883825302,0.518817722797394,"no","1",2,"control",3,3,3,"read_control","health","Netherlands"
"BPA47","93","sensorimotor",0.191842883825302,0.346852272748947,"no","1",2,"control",3,3,3,"read_control","health","Netherlands"
"BPA47","22","value",-0.668648600578308,-1.19220304489136,"no","1",12,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","22","auditory",-0.668648600578308,-1.06551945209503,"no","1",12,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","22","sensorimotor",-0.668648600578308,-0.801750063896179,"no","1",12,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","23","value",0.169184282422066,0.002813490806147,"no","1",9,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","23","auditory",0.169184282422066,0.389323204755783,"no","1",9,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","23","sensorimotor",0.169184282422066,0.210581436753273,"no","1",9,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","26","value",-0.007133303210139,0.102135762572289,"no","1",10,"other",2,3,4,"read_other","health","Netherlands"
"BPA47","26","auditory",-0.007133303210139,0.199430361390114,"no","1",10,"other",2,3,4,"read_other","health","Netherlands"
"BPA47","26","sensorimotor",-0.007133303210139,0.031092759221792,"no","1",10,"other",2,3,4,"read_other","health","Netherlands"
"BPA47","50","value",-0.082665130496025,-0.342886596918106,"no","1",21,"other",1,3,4,"read_other","climate","Netherlands"
"BPA47","50","auditory",-0.082665130496025,0.120288670063019,"no","1",21,"other",1,3,4,"read_other","climate","Netherlands"
"BPA47","50","sensorimotor",-0.082665130496025,-0.010033159516752,"no","1",21,"other",1,3,4,"read_other","climate","Netherlands"
"BPA47","62","value",0.519591271877289,0.617321312427521,"no","1",23,"other",3,4,4,"read_other","health","Netherlands"
"BPA47","62","auditory",0.519591271877289,1.28162741661072,"no","1",23,"other",3,4,4,"read_other","health","Netherlands"
"BPA47","62","sensorimotor",0.519591271877289,0.586166620254517,"no","1",23,"other",3,4,4,"read_other","health","Netherlands"
"BPA47","73","value",0.478652626276016,0.41206368803978,"no","1",11,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","73","auditory",0.478652626276016,0.679402112960815,"no","1",11,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","73","sensorimotor",0.478652626276016,0.436560928821564,"no","1",11,"other",4,4,4,"read_other","climate","Netherlands"
"BPA47","94","value",0.422046542167664,0.268872648477554,"no","1",22,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","94","auditory",0.422046542167664,1.041623711586,"no","1",22,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","94","sensorimotor",0.422046542167664,0.693924069404602,"no","1",22,"other",4,4,4,"read_other","health","Netherlands"
"BPA47","95","value",-0.383226484060287,-0.766251921653748,"no","1",24,"other",3,3,4,"read_other","climate","Netherlands"
"BPA47","95","auditory",-0.383226484060287,-0.799099981784821,"no","1",24,"other",3,3,4,"read_other","climate","Netherlands"
"BPA47","95","sensorimotor",-0.383226484060287,-0.600548505783081,"no","1",24,"other",3,3,4,"read_other","climate","Netherlands"
"BPA47","16","value",0.021370002999902,-0.255627632141113,"no","1",6,"self",1,1,2,"read_self","health","Netherlands"
"BPA47","16","auditory",0.021370002999902,-0.021519880741835,"no","1",6,"self",1,1,2,"read_self","health","Netherlands"
"BPA47","16","sensorimotor",0.021370002999902,0.116967156529427,"no","1",6,"self",1,1,2,"read_self","health","Netherlands"
"BPA47","29","value",-0.134083122014999,-0.450724422931671,"no","1",20,"self",3,2,3,"read_self","health","Netherlands"
"BPA47","29","auditory",-0.134083122014999,0.059970755130053,"no","1",20,"self",3,2,3,"read_self","health","Netherlands"
"BPA47","29","sensorimotor",-0.134083122014999,0.180549308657646,"no","1",20,"self",3,2,3,"read_self","health","Netherlands"
"BPA47","30","value",0.223681569099426,0.139643803238869,"no","1",18,"self",1,1,1,"read_self","climate","Netherlands"
"BPA47","30","auditory",0.223681569099426,0.647691071033478,"no","1",18,"self",1,1,1,"read_self","climate","Netherlands"
"BPA47","30","sensorimotor",0.223681569099426,0.428487002849579,"no","1",18,"self",1,1,1,"read_self","climate","Netherlands"
"BPA47","52","value",-0.005141446832567,-0.375045418739319,"no","1",7,"self",3,2,2,"read_self","climate","Netherlands"
"BPA47","52","auditory",-0.005141446832567,0.092111848294735,"no","1",7,"self",3,2,2,"read_self","climate","Netherlands"
"BPA47","52","sensorimotor",-0.005141446832567,0.084239535033703,"no","1",7,"self",3,2,2,"read_self","climate","Netherlands"
"BPA47","60","value",-0.038737673312426,-0.239973023533821,"no","1",8,"self",3,1,1,"read_self","climate","Netherlands"
"BPA47","60","auditory",-0.038737673312426,0.046554237604141,"no","1",8,"self",3,1,1,"read_self","climate","Netherlands"
"BPA47","60","sensorimotor",-0.038737673312426,0.022109299898148,"no","1",8,"self",3,1,1,"read_self","climate","Netherlands"
"BPA47","66","value",0.096529245376587,-0.058888897299767,"no","1",5,"self",1,1,1,"read_self","health","Netherlands"
"BPA47","66","auditory",0.096529245376587,0.061352025717497,"no","1",5,"self",1,1,1,"read_self","health","Netherlands"
"BPA47","66","sensorimotor",0.096529245376587,0.086814694106579,"no","1",5,"self",1,1,1,"read_self","health","Netherlands"
"BPA47","77","value",0.54887193441391,0.313861221075058,"no","1",17,"self",4,4,4,"read_self","climate","Netherlands"
"BPA47","77","auditory",0.54887193441391,1.10705554485321,"no","1",17,"self",4,4,4,"read_self","climate","Netherlands"
"BPA47","77","sensorimotor",0.54887193441391,0.686146140098572,"no","1",17,"self",4,4,4,"read_self","climate","Netherlands"
"BPA47","86","value",0.189134135842323,0.073629468679428,"no","1",19,"self",2,4,4,"read_self","health","Netherlands"
"BPA47","86","auditory",0.189134135842323,0.686027884483337,"no","1",19,"self",2,4,4,"read_self","health","Netherlands"
"BPA47","86","sensorimotor",0.189134135842323,0.505825459957123,"no","1",19,"self",2,4,4,"read_self","health","Netherlands"
"BPA47","18","value",-0.022384686395526,-0.239421412348747,"no","2",46,"control",2,2,3,"read_control","health","Netherlands"
"BPA47","18","auditory",-0.022384686395526,0.249425888061523,"no","2",46,"control",2,2,3,"read_control","health","Netherlands"
"BPA47","18","sensorimotor",-0.022384686395526,0.109018854796886,"no","2",46,"control",2,2,3,"read_control","health","Netherlands"
"BPA47","19","value",0.050069279968739,-0.045217696577311,"no","2",28,"control",1,3,3,"read_control","climate","Netherlands"
"BPA47","19","auditory",0.050069279968739,-0.57861316204071,"no","2",28,"control",1,3,3,"read_control","climate","Netherlands"
"BPA47","19","sensorimotor",0.050069279968739,-0.404667407274246,"no","2",28,"control",1,3,3,"read_control","climate","Netherlands"
"BPA47","45","value",1.01963841915131,0.315484821796417,"no","2",48,"control",3,4,3,"read_control","climate","Netherlands"
"BPA47","45","auditory",1.01963841915131,2.43644165992737,"no","2",48,"control",3,4,3,"read_control","climate","Netherlands"
"BPA47","45","sensorimotor",1.01963841915131,1.8289635181427,"no","2",48,"control",3,4,3,"read_control","climate","Netherlands"
"BPA47","46","value",-0.580215871334076,-1.49547469615936,"no","2",27,"control",3,4,3,"read_control","climate","Netherlands"
"BPA47","46","auditory",-0.580215871334076,-1.49813199043274,"no","2",27,"control",3,4,3,"read_control","climate","Netherlands"
"BPA47","46","sensorimotor",-0.580215871334076,-1.047438621521,"no","2",27,"control",3,4,3,"read_control","climate","Netherlands"
"BPA47","55","value",-0.519834101200104,-0.996842265129089,"no","2",45,"control",4,4,3,"read_control","climate","Netherlands"
"BPA47","55","auditory",-0.519834101200104,-0.549780130386353,"no","2",45,"control",4,4,3,"read_control","climate","Netherlands"
"BPA47","55","sensorimotor",-0.519834101200104,-0.285215556621552,"no","2",45,"control",4,4,3,"read_control","climate","Netherlands"
"BPA47","58","value",0.207686200737953,-0.150692656636238,"no","2",47,"control",2,4,2,"read_control","health","Netherlands"
"BPA47","58","auditory",0.207686200737953,0.105508856475353,"no","2",47,"control",2,4,2,"read_control","health","Netherlands"
"BPA47","58","sensorimotor",0.207686200737953,0.150896102190018,"no","2",47,"control",2,4,2,"read_control","health","Netherlands"
