"group","SID","item","article_cond","article_number","trial","topic","sharing_type_key","sharing_type","msg_share","msg_rel_self","msg_rel_social","n_words"
"timed","s352","8","other",50,8,"climate","msg_share_broad",0,73,85,79,NA
"timed","s353","8","other",56,8,"health","msg_share_broad",0,0,54,65,NA
"comment","s354","8","self",4,8,"climate","msg_share_broad",0,0,61,39,20
"untimed","s355","8","control",14,8,"climate","msg_share_broad",0,3,83,95,NA
"comment","s356","8","self",62,8,"health","msg_share_broad",0,49,21,21,12
"untimed","s357","8","control",77,8,"climate","msg_share_broad",0,0,0,27,NA
"timed","s358","8","self",14,8,"climate","msg_share_broad",0,50,36,42,NA
"untimed","s359","8","control",95,8,"climate","msg_share_broad",0,36,92,81,NA
"untimed","s360","8","other",74,8,"health","msg_share_broad",0,51,66,92,NA
"untimed","s361","8","self",6,8,"climate","msg_share_broad",0,1,19,27,NA
"timed","s362","8","other",0,8,"health","msg_share_broad",0,0,2,2,NA
"untimed","s363","8","other",5,8,"health","msg_share_broad",0,59,60,61,NA
"comment","s364","8","control",40,8,"climate","msg_share_broad",0,0,0,0,14
"untimed","s366","8","self",44,8,"health","msg_share_broad",0,5,70,73,NA
"comment","s367","8","other",85,8,"climate","msg_share_broad",0,90,88,96,13
"timed","s368","8","control",85,8,"climate","msg_share_broad",0,1,1,1,NA
"timed","s369","8","other",71,8,"climate","msg_share_broad",0,0,62,64,NA
"comment","s370","8","control",66,8,"climate","msg_share_broad",0,0,58,58,7
"timed","s371","8","other",78,8,"health","msg_share_broad",0,3,5,6,NA
"timed","s372","8","control",23,8,"health","msg_share_broad",0,9,100,96,NA
"timed","s373","8","control",25,8,"climate","msg_share_broad",0,0,0,12,NA
"untimed","s374","8","control",20,8,"health","msg_share_broad",0,2,50,20,NA
"timed","s375","8","other",10,8,"climate","msg_share_broad",0,0,53,53,NA
"untimed","s376","8","other",70,8,"health","msg_share_broad",0,75,76,81,NA
"untimed","s377","8","other",35,8,"health","msg_share_broad",0,100,51,100,NA
"comment","s378","8","control",69,8,"health","msg_share_broad",0,1,1,1,11
"timed","s379","8","control",34,8,"health","msg_share_broad",0,48,97,98,NA
"timed","s380","8","self",84,8,"health","msg_share_broad",0,0,0,0,NA
"comment","s381","8","other",15,8,"health","msg_share_broad",0,79,79,100,22
"untimed","s382","8","control",6,8,"climate","msg_share_broad",0,23,46,23,NA
"timed","s383","8","self",88,8,"health","msg_share_broad",0,0,76,75,NA
"timed","s384","8","other",66,8,"climate","msg_share_broad",0,28,66,68,NA
"untimed","s385","8","self",22,8,"climate","msg_share_broad",0,0,0,0,NA
"comment","s386","8","control",31,8,"climate","msg_share_broad",0,1,0,1,17
"untimed","s387","8","self",50,8,"climate","msg_share_broad",0,0,77,73,NA
"timed","s388","8","other",37,8,"climate","msg_share_broad",0,69,70,76,NA
"comment","s389","8","other",68,8,"health","msg_share_broad",0,0,75,77,30
"timed","s390","8","other",68,8,"health","msg_share_broad",0,49,59,81,NA
"timed","s391","8","self",72,8,"climate","msg_share_broad",0,78,89,81,NA
"untimed","s392","8","control",6,8,"climate","msg_share_broad",0,0,27,28,NA
"timed","s393","8","self",81,8,"climate","msg_share_broad",0,20,62,64,NA
"timed","s394","8","self",9,8,"climate","msg_share_broad",0,29,43,41,NA
"timed","s395","8","other",70,8,"health","msg_share_broad",0,81,69,75,NA
"comment","s396","8","other",53,8,"climate","msg_share_broad",0,0,52,52,15
"untimed","s397","8","self",5,8,"health","msg_share_broad",0,64,19,69,NA
"untimed","s398","8","other",95,8,"climate","msg_share_broad",0,0,3,0,NA
"untimed","s399","8","other",38,8,"health","msg_share_broad",0,55,49,61,NA
"untimed","s400","8","self",52,8,"climate","msg_share_broad",0,4,0,50,NA
"timed","s401","8","control",30,8,"climate","msg_share_broad",0,22,11,77,NA
"comment","s402","8","control",12,8,"climate","msg_share_broad",0,0,89,29,25
"untimed","s403","8","self",40,8,"climate","msg_share_broad",0,0,0,0,NA
"untimed","s404","8","control",25,8,"climate","msg_share_broad",0,39,34,46,NA
"comment","s405","8","self",38,8,"health","msg_share_broad",0,8,10,58,20
"timed","s406","8","self",13,8,"climate","msg_share_broad",0,0,68,68,NA
"untimed","s407","8","other",84,8,"health","msg_share_broad",0,1,23,26,NA
"timed","s408","8","other",64,8,"health","msg_share_broad",0,100,84,100,NA
"untimed","s409","8","self",82,8,"climate","msg_share_broad",0,19,69,48,NA
"untimed","s410","8","other",46,8,"climate","msg_share_broad",0,0,51,51,NA
"timed","s411","8","other",85,8,"climate","msg_share_broad",0,61,94,88,NA
"untimed","s412","8","control",35,8,"health","msg_share_broad",0,34,65,66,NA
"untimed","s413","8","other",48,8,"climate","msg_share_broad",0,35,39,53,NA
"untimed","s414","8","self",5,8,"health","msg_share_broad",0,97,97,96,NA
"comment","s415","8","control",11,8,"health","msg_share_broad",0,4,20,67,7
"timed","s416","8","other",10,8,"climate","msg_share_broad",0,14,65,61,NA
"comment","s417","8","control",85,8,"climate","msg_share_broad",0,78,100,100,11
"timed","s418","8","other",3,8,"health","msg_share_broad",0,84,87,95,NA
"untimed","s419","8","other",64,8,"health","msg_share_broad",0,0,0,0,NA
"untimed","s420","8","control",17,8,"health","msg_share_broad",0,5,5,6,NA
"comment","s421","8","other",60,8,"climate","msg_share_broad",0,10,11,10,10
"timed","s422","8","control",34,8,"health","msg_share_broad",0,0,0,0,NA
"comment","s423","8","control",42,8,"climate","msg_share_broad",0,0,65,75,17
"untimed","s424","8","control",58,8,"health","msg_share_broad",0,13,95,10,NA
"timed","s425","8","control",22,8,"climate","msg_share_broad",0,0,35,32,NA
"untimed","s426","8","control",85,8,"climate","msg_share_broad",0,100,100,100,NA
"comment","s427","8","control",40,8,"climate","msg_share_broad",0,84,27,25,22
"comment","s428","8","control",73,8,"climate","msg_share_broad",0,2,20,6,9
"timed","s429","8","other",39,8,"health","msg_share_broad",0,1,1,1,NA
"comment","s430","8","self",32,8,"climate","msg_share_broad",0,4,25,27,11
"comment","s431","8","self",50,8,"climate","msg_share_broad",0,0,0,0,14
"untimed","s432","8","other",13,8,"climate","msg_share_broad",0,0,2,0,NA
"comment","s433","8","control",83,8,"health","msg_share_broad",0,0,63,63,12
"comment","s434","8","self",27,8,"climate","msg_share_broad",0,15,20,20,12
"timed","s435","8","control",46,8,"climate","msg_share_broad",0,8,0,0,NA
"comment","s436","8","control",45,8,"climate","msg_share_broad",0,19,58,74,7
"comment","s437","8","self",70,8,"health","msg_share_broad",0,0,82,36,13
"comment","s438","8","other",81,8,"climate","msg_share_broad",0,0,0,0,14
"untimed","s439","8","self",94,8,"health","msg_share_broad",0,4,98,97,NA
"comment","s440","8","self",82,8,"climate","msg_share_broad",0,48,78,47,17
"comment","s441","8","other",6,8,"climate","msg_share_broad",0,52,56,57,10
"untimed","s442","8","self",51,8,"health","msg_share_broad",0,8,28,36,NA
"timed","s443","8","control",61,8,"climate","msg_share_broad",0,0,67,69,NA
"comment","s444","8","control",81,8,"climate","msg_share_broad",0,100,100,100,12
"comment","s445","8","other",87,8,"climate","msg_share_broad",0,3,74,74,23
"untimed","s446","8","control",17,8,"health","msg_share_broad",0,NA,NA,NA,NA
"comment","s447","8","control",15,8,"health","msg_share_broad",0,0,0,0,14
"comment","s448","8","self",56,8,"health","msg_share_broad",0,23,74,69,21
"timed","s001","9","self",59,9,"climate","msg_share_broad",0,0,17,14,NA
"comment","s002","9","self",66,9,"climate","msg_share_broad",0,26,45,31,25
"untimed","s003","9","control",38,9,"health","msg_share_broad",0,69,74,75,NA
"timed","s004","9","other",7,9,"health","msg_share_broad",0,52,77,77,NA
"untimed","s005","9","self",89,9,"climate","msg_share_broad",0,30,14,16,NA
"untimed","s006","9","control",35,9,"health","msg_share_broad",0,100,100,100,NA
"timed","s007","9","control",77,9,"climate","msg_share_broad",0,22,59,58,NA
"comment","s008","9","other",11,9,"health","msg_share_broad",0,17,26,56,14
"comment","s009","9","other",43,9,"health","msg_share_broad",0,36,64,69,25
"untimed","s010","9","other",67,9,"health","msg_share_broad",0,51,1,78,NA
"comment","s011","9","control",78,9,"health","msg_share_broad",0,8,34,24,11
"untimed","s012","9","other",33,9,"health","msg_share_broad",0,2,71,70,NA
"untimed","s013","9","other",54,9,"health","msg_share_broad",0,22,72,36,NA
"untimed","s014","9","other",83,9,"health","msg_share_broad",0,0,10,0,NA
"comment","s015","9","other",1,9,"climate","msg_share_broad",0,0,54,76,12
"timed","s016","9","other",62,9,"health","msg_share_broad",0,90,21,36,NA
"timed","s017","9","control",12,9,"climate","msg_share_broad",0,0,52,50,NA
"timed","s018","9","self",92,9,"climate","msg_share_broad",0,54,66,66,NA
"untimed","s019","9","self",75,9,"health","msg_share_broad",0,13,11,40,NA
"comment","s020","9","self",84,9,"health","msg_share_broad",0,0,73,0,54
"timed","s021","9","control",56,9,"health","msg_share_broad",0,50,39,94,NA
"untimed","s022","9","self",39,9,"health","msg_share_broad",0,0,63,48,NA
"untimed","s023","9","control",51,9,"health","msg_share_broad",0,56,92,87,NA
"comment","s024","9","self",5,9,"health","msg_share_broad",0,4,63,3,14
"untimed","s025","9","self",68,9,"health","msg_share_broad",0,50,50,56,NA
"untimed","s026","9","other",38,9,"health","msg_share_broad",0,49,72,66,NA
"comment","s027","9","other",3,9,"health","msg_share_broad",0,84,84,84,24
"untimed","s028","9","control",64,9,"health","msg_share_broad",0,25,26,28,NA
"untimed","s029","9","control",31,9,"climate","msg_share_broad",0,54,53,61,NA
"timed","s030","9","self",90,9,"climate","msg_share_broad",0,11,10,10,NA
"timed","s031","9","self",80,9,"health","msg_share_broad",0,2,84,100,NA
"comment","s032","9","self",93,9,"health","msg_share_broad",0,0,22,31,8
"untimed","s033","9","self",51,9,"health","msg_share_broad",0,67,100,77,NA
"timed","s034","9","self",85,9,"climate","msg_share_broad",0,62,63,63,NA
"timed","s035","9","other",82,9,"climate","msg_share_broad",0,35,70,74,NA
"untimed","s036","9","control",44,9,"health","msg_share_broad",0,49,24,28,NA
"timed","s038","9","control",74,9,"health","msg_share_broad",0,18,40,62,NA
"untimed","s039","9","other",23,9,"health","msg_share_broad",0,0,65,65,NA
"timed","s040","9","self",28,9,"health","msg_share_broad",0,62,9,48,NA
"comment","s041","9","self",32,9,"climate","msg_share_broad",0,10,86,87,25
"comment","s042","9","other",50,9,"climate","msg_share_broad",0,5,35,84,13
"comment","s043","9","control",14,9,"climate","msg_share_broad",0,49,49,49,12
"timed","s044","9","control",38,9,"health","msg_share_broad",0,0,64,64,NA
"untimed","s045","9","other",6,9,"climate","msg_share_broad",0,5,2,2,NA
"timed","s046","9","self",47,9,"climate","msg_share_broad",0,48,96,68,NA
"untimed","s047","9","other",71,9,"climate","msg_share_broad",0,25,7,9,NA
"untimed","s048","9","other",53,9,"climate","msg_share_broad",0,19,68,68,NA
"timed","s049","9","other",93,9,"health","msg_share_broad",0,17,78,80,NA
"untimed","s050","9","self",79,9,"health","msg_share_broad",0,0,100,100,NA
"untimed","s051","9","control",89,9,"climate","msg_share_broad",0,20,28,37,NA
"timed","s052","9","self",25,9,"climate","msg_share_broad",0,0,0,0,NA
"comment","s053","9","other",56,9,"health","msg_share_broad",0,47,30,77,15
"untimed","s054","9","control",1,9,"climate","msg_share_broad",0,44,61,43,NA
"timed","s055","9","control",80,9,"health","msg_share_broad",0,21,32,32,NA
"untimed","s056","9","other",61,9,"climate","msg_share_broad",0,0,0,0,NA
"comment","s057","9","self",9,9,"climate","msg_share_broad",0,50,51,51,8
"timed","s058","9","self",59,9,"climate","msg_share_broad",0,0,50,50,NA
"timed","s059","9","other",93,9,"health","msg_share_broad",0,81,58,73,NA
"timed","s060","9","control",84,9,"health","msg_share_broad",0,6,26,20,NA
"untimed","s061","9","control",30,9,"climate","msg_share_broad",0,18,16,17,NA
"untimed","s062","9","self",18,9,"health","msg_share_broad",0,5,79,100,NA
"comment","s063","9","self",14,9,"climate","msg_share_broad",0,92,99,100,9
"comment","s064","9","other",29,9,"health","msg_share_broad",0,0,0,70,22
"timed","s065","9","control",62,9,"health","msg_share_broad",0,0,71,72,NA
"comment","s066","9","self",8,9,"climate","msg_share_broad",0,0,95,94,6
"comment","s067","9","self",27,9,"climate","msg_share_broad",0,1,78,48,11
"untimed","s068","9","other",56,9,"health","msg_share_broad",0,1,64,63,NA
"timed","s069","9","other",36,9,"health","msg_share_broad",0,4,7,54,NA
"timed","s070","9","other",6,9,"climate","msg_share_broad",0,59,67,65,NA
"untimed","s071","9","self",84,9,"health","msg_share_broad",0,3,21,30,NA
"comment","s072","9","other",81,9,"climate","msg_share_broad",0,13,17,10,13
"timed","s073","9","self",89,9,"climate","msg_share_broad",0,54,100,98,NA
"untimed","s074","9","self",9,9,"climate","msg_share_broad",0,7,3,2,NA
"untimed","s075","9","control",19,9,"climate","msg_share_broad",0,17,77,79,NA
"comment","s076","9","self",36,9,"health","msg_share_broad",0,1,0,1,13
"timed","s077","9","control",34,9,"health","msg_share_broad",0,0,32,32,NA
"untimed","s078","9","control",68,9,"health","msg_share_broad",0,23,25,79,NA
"untimed","s079","9","self",78,9,"health","msg_share_broad",0,7,79,8,NA
"untimed","s080","9","other",52,9,"climate","msg_share_broad",0,4,0,73,NA
"untimed","s081","9","other",50,9,"climate","msg_share_broad",0,21,82,78,NA
"untimed","s082","9","self",46,9,"climate","msg_share_broad",0,0,80,80,NA
"timed","s083","9","other",37,9,"climate","msg_share_broad",0,1,1,2,NA
"comment","s084","9","control",30,9,"climate","msg_share_broad",0,82,10,84,28
"untimed","s085","9","other",58,9,"health","msg_share_broad",0,91,76,76,NA
"untimed","s086","9","other",25,9,"climate","msg_share_broad",0,11,5,31,NA
"timed","s087","9","self",8,9,"climate","msg_share_broad",0,22,87,85,NA
"comment","s088","9","other",15,9,"health","msg_share_broad",0,25,63,68,47
"timed","s089","9","other",73,9,"climate","msg_share_broad",0,0,0,0,NA
"comment","s090","9","control",19,9,"climate","msg_share_broad",0,0,60,59,10
"untimed","s091","9","other",75,9,"health","msg_share_broad",0,0,0,0,NA
"untimed","s092","9","self",72,9,"climate","msg_share_broad",0,73,100,86,NA
"untimed","s093","9","control",14,9,"climate","msg_share_broad",0,1,1,1,NA
"comment","s094","9","control",87,9,"climate","msg_share_broad",0,0,72,90,10
"comment","s095","9","control",3,9,"health","msg_share_broad",0,41,83,84,12
"untimed","s096","9","self",28,9,"health","msg_share_broad",0,3,2,21,NA
"comment","s097","9","self",81,9,"climate","msg_share_broad",0,99,100,100,26
"untimed","s098","9","other",45,9,"climate","msg_share_broad",0,0,42,73,NA
"untimed","s099","9","control",37,9,"climate","msg_share_broad",0,52,61,64,NA
"untimed","s100","9","control",20,9,"health","msg_share_broad",0,24,64,65,NA
"comment","s101","9","control",18,9,"health","msg_share_broad",0,16,34,33,12
"timed","s102","9","self",78,9,"health","msg_share_broad",0,1,10,84,NA
"comment","s103","9","other",85,9,"climate","msg_share_broad",0,67,66,74,20
"untimed","s104","9","control",82,9,"climate","msg_share_broad",0,1,1,1,NA
"untimed","s105","9","control",53,9,"climate","msg_share_broad",0,16,11,10,NA
"untimed","s106","9","other",54,9,"health","msg_share_broad",0,0,67,68,NA
"untimed","s107","9","other",6,9,"climate","msg_share_broad",0,25,27,28,NA
"untimed","s108","9","self",37,9,"climate","msg_share_broad",0,5,14,59,NA
"timed","s109","9","control",87,9,"climate","msg_share_broad",0,83,69,84,NA
"untimed","s110","9","control",20,9,"health","msg_share_broad",0,1,1,8,NA
"timed","s111","9","control",31,9,"climate","msg_share_broad",0,63,50,50,NA
"untimed","s112","9","other",52,9,"climate","msg_share_broad",0,52,53,55,NA
"comment","s114","9","control",63,9,"climate","msg_share_broad",0,0,0,0,14
"untimed","s115","9","self",5,9,"health","msg_share_broad",0,17,89,90,NA
"untimed","s116","9","control",0,9,"health","msg_share_broad",0,2,3,2,NA
"comment","s117","9","other",89,9,"climate","msg_share_broad",0,71,100,100,14
"timed","s118","9","control",77,9,"climate","msg_share_broad",0,36,77,63,NA
"untimed","s119","9","other",56,9,"health","msg_share_broad",0,91,67,58,NA
"comment","s120","9","other",13,9,"climate","msg_share_broad",0,17,79,100,12
"comment","s121","9","self",58,9,"health","msg_share_broad",0,90,100,91,17
"timed","s122","9","control",90,9,"climate","msg_share_broad",0,2,61,75,NA
"untimed","s123","9","other",13,9,"climate","msg_share_broad",0,77,74,89,NA
"comment","s124","9","control",27,9,"climate","msg_share_broad",0,1,64,10,14
"untimed","s125","9","control",28,9,"health","msg_share_broad",0,53,65,57,NA
"timed","s126","9","self",41,9,"health","msg_share_broad",0,65,69,90,NA
"timed","s127","9","other",66,9,"climate","msg_share_broad",0,62,49,47,NA
"comment","s128","9","other",86,9,"health","msg_share_broad",0,16,99,100,9
"untimed","s129","9","control",83,9,"health","msg_share_broad",0,39,34,45,NA
"comment","s130","9","control",1,9,"climate","msg_share_broad",0,13,9,12,30
"comment","s131","9","other",52,9,"climate","msg_share_broad",0,0,0,54,39
"timed","s132","9","control",94,9,"health","msg_share_broad",0,76,98,100,NA
"untimed","s133","9","self",45,9,"climate","msg_share_broad",0,57,60,60,NA
"comment","s134","9","other",42,9,"climate","msg_share_broad",0,0,52,52,15
"timed","s135","9","other",54,9,"health","msg_share_broad",0,0,55,60,NA
"comment","s136","9","other",64,9,"health","msg_share_broad",0,1,100,100,24
"untimed","s137","9","control",46,9,"climate","msg_share_broad",0,0,0,0,NA
"untimed","s138","9","control",62,9,"health","msg_share_broad",0,2,2,2,NA
"timed","s139","9","control",69,9,"health","msg_share_broad",0,19,12,44,NA
"comment","s140","9","other",28,9,"health","msg_share_broad",0,1,1,71,13
"timed","s141","9","control",36,9,"health","msg_share_broad",0,0,52,69,NA
"comment","s142","9","self",72,9,"climate","msg_share_broad",0,0,100,100,8
